example_id,article,answer,question,options,modified_question,target_wrong_choice,strategy_type,strategy_risk
middle1675.txt,"Plants are very important living things. Life could not go on if there were no plants. This is because plants can make food from air, water and sunlight. Animals and man cannot make food from air, water and sunlight. Animals get their food by eating plants and other animals. Therefore animals and man need plants in order to live. This is why we find that there are so many plants around us.
If you look carefully at the plants around you, you will find that there are two kinds of plants: flowering plants and non-flowering  plants.
Flowering plants can make seeds . The seeds are protected by the fruits. Some fruits have one seed, some have two, three or four, and some have many seeds. But a few fruits have no seeds at all. An example of a fruit without seeds is the banana fruit.
Most non-flowering plants do not grow from seeds. They grow from spores . Spores are very, very small. Some spores are so small and light that they can float in the air. We may say that spores are quite the same as seeds. When these spores fall on wet and shady  places, they usually grow into new plants.",D,What fact does the passage lead you to believe?,"['Of all living things, animals are most important.' 'Spores are seeds.'
 'All fruits of flowering plants have seeds.'
 'Without plants, man will die out.']","According to the examples about flowering plants in the passage, what fact might a reader most easily remember?",C,local_detail,medium
middle149.txt,"Dear John, Thank you very much for your letter. I am glad that you enjoyed your holiday with me. We enjoyed having you and your sister here. We hope that you will both be able to come again next year. Perhaps you'll be able to stay longer next time you come. A week is not really long enough, is it? If your school has a five-week holiday next year, perhaps  you'll be able to stay with us for two or three weeks.
We have been back at school three weeks now. It feels like three months! I expect  that you are both working very hard now that you are in Grade One. I shall have to work hard next year when I am in Grade One. Tom and Ann won't be in Grade One until 2011.
They went for a picnic yesterday but I didn't go with them because I cut my foot and I couldn't walk very well. They went to an island and enjoyed themselves. Do you still remember the island? That's where all five of us spent the last day of our holiday.
Tom, Ann and I send our best wishes to Betty and you. We hope to see you soon.
Yours sincerely,
Michael",C,_  stayed with Michael for a holiday.,['Only John' 'Only Tom and Ann' 'John and his sister' 'Only Tom'],_  stayed with Michael for a holiday at his home.,A,local_detail,medium
middle149.txt,"Dear John, Thank you very much for your letter. I am glad that you enjoyed your holiday with me. We enjoyed having you and your sister here. We hope that you will both be able to come again next year. Perhaps you'll be able to stay longer next time you come. A week is not really long enough, is it? If your school has a five-week holiday next year, perhaps  you'll be able to stay with us for two or three weeks.
We have been back at school three weeks now. It feels like three months! I expect  that you are both working very hard now that you are in Grade One. I shall have to work hard next year when I am in Grade One. Tom and Ann won't be in Grade One until 2011.
They went for a picnic yesterday but I didn't go with them because I cut my foot and I couldn't walk very well. They went to an island and enjoyed themselves. Do you still remember the island? That's where all five of us spent the last day of our holiday.
Tom, Ann and I send our best wishes to Betty and you. We hope to see you soon.
Yours sincerely,
Michael",A,_  in Grade One now.,"['John and his sister are both' 'John is' ""John's sister is"" 'Michael is']",_  in Grade One now at school.,B,local_detail,medium
middle3878.txt,"October is getting closer and it also means that the year of 2014 is coming to an end. ""Hooray! It's a holiday!"" While you are thinking of putting textbooks aside and playing video games, let's take a look at what children in other continents usually do during their holidays.
Children in America don't have much homework to do. They keep themselves busy by playing camp games. A parent says, ""My daughter Shirley usually attends different camps. We don't ask her to spend plenty of time on maths problems or spelling tests.""
Children in Australia take partin activities on over twenty different themes  . They learn painting, dancing, singing, history, culture and so on. Parents can _ their kids to enjoy the learning process and to build a closer relationship with them.
These are what African kids do: build a boat, have a camel race, make a drum and make a rag   football. Don't you think it is interesting that kids in other places have no idea how to make a drum, but kids in Africa do?
Plan your holiday well and try what you want to try. Make a good plan and you will have a lot of fun.",D,"According to the passage, only kids in Africa know how to   _  .",['play camp games' 'do spelling tests' 'build a boat' 'make a drum'],"According to the passage, when getting ready for outdoor holiday activities, only kids in Africa know how to _ .",C,local_detail,medium
middle4890.txt,"Mike is seven and begins to go to school this week . It's Sunday . His mother Mrs. Smith doesn't go to work. Mike wants to go to the zoo. He gets up at six thirty and asks his mother to take him there. After breakfast they go to the bus stop. They want to take a No.3 bus to the  zoo .
""Look ,Mummy!"" the boy is calling out, ""A NO.3 bus is coming !""
""No, dear"" Mrs. Smith is saying ,""It isn't No.3 It's No.21.""
""You're wrong, Mummy, ""Mike is saying. ""My teacher says two and one is three !""",A,Mike is a student of Grade  _  .,['One' 'Two' 'Three' 'Fou'],Mike is a student of Grade  _   this year.,B,local_detail,medium
middle4890.txt,"Mike is seven and begins to go to school this week . It's Sunday . His mother Mrs. Smith doesn't go to work. Mike wants to go to the zoo. He gets up at six thirty and asks his mother to take him there. After breakfast they go to the bus stop. They want to take a No.3 bus to the  zoo .
""Look ,Mummy!"" the boy is calling out, ""A NO.3 bus is coming !""
""No, dear"" Mrs. Smith is saying ,""It isn't No.3 It's No.21.""
""You're wrong, Mummy, ""Mike is saying. ""My teacher says two and one is three !""",A,"Mike thinks  _  ,  so he is calling out .","['Two and one is three' 'a No.2 bus is coming' 'a No. 3 bus is coming'
 'a No.21 bus is coming']","Mike thinks  _  ,  so he is calling out loudly at the bus stop.",D,local_detail,medium
middle3702.txt,"One day a farmer went out for a walk with his daughter. The farmer put on a pair of wrong shoes-one with a thick sole  and the other with a thin one. So as he began to walk, he felt very uncomfortable. When he was just out of the house, he turned to his daughter and said, ""Why should one of my legs be longer than the other today?""
The daughter looked at his father's legs carefully as he was walking, and then laughed, ""Oh, no, Daddy, your legs are all right. You have put on the wrong shoes.""
The farmer was very happy to hear that and said to himself, ""What a clever daughter I have got!"" Then he asked his daughter to go back and get the other pair of shoes for him.
The farmer had only two pairs of shoes.
When the daughter ran back to the house, she found that the other pair was also a pair of wrong shoes.
She had to return to his father with nothing in her hands and said out of breath, ""It's no use changing them, Daddy! The shoes at home were not a pair, either!""",B,The farmer thought his daughter was a clever girl because   _  .,"['she could make shoes'
 'she could find out that her father wore a pair of wrong shoes'
 'she could find out a pair of right shoes'
 ""she found that her father's legs were sick""]","When the farmer felt confused about the strange discomfort while walking, he thought his daughter was a clever girl because _ .",C,local_detail,medium
middle3702.txt,"One day a farmer went out for a walk with his daughter. The farmer put on a pair of wrong shoes-one with a thick sole  and the other with a thin one. So as he began to walk, he felt very uncomfortable. When he was just out of the house, he turned to his daughter and said, ""Why should one of my legs be longer than the other today?""
The daughter looked at his father's legs carefully as he was walking, and then laughed, ""Oh, no, Daddy, your legs are all right. You have put on the wrong shoes.""
The farmer was very happy to hear that and said to himself, ""What a clever daughter I have got!"" Then he asked his daughter to go back and get the other pair of shoes for him.
The farmer had only two pairs of shoes.
When the daughter ran back to the house, she found that the other pair was also a pair of wrong shoes.
She had to return to his father with nothing in her hands and said out of breath, ""It's no use changing them, Daddy! The shoes at home were not a pair, either!""",C,The father asked his daughter to go and get the other pair of shoes for him and the daughter   _  .,"['brought back a pair of wrong shoes'
 'brought back of a pair of right shoes'
 ""didn't bring any shoes; she knew the other pair at home was not a pair, either""
 ""couldn't find anything at home""]","When the father asked his daughter to go and get the other pair of shoes for him, and after she searched quickly in the house, the daughter _ .",D,local_detail,medium
middle4360.txt,"Long long ago, there were three tortoises .  They were friends.
One of them was a large tortoise, one was a medium-sized tortoise and the third was a small tortoise.
One day they went into a restaurant and ordered some cakes. While(......) they were waiting for the cakes, they remembered that they didn't bring any money.
""Hey, we forgot to bring money to pay for our cakes,"" the big tortoise said.
""The little tortoise can go home and get it,"" the medium-sized tortoise said. ""He's the youngest, so he should be the one to go.""
The little tortoise wasn't very happy, but he knew he shouldn't argue with his elders, so he said, ""All right, I'll go. But you must promise  not to eat my cake while I'm away.""
The large tortoise and the medium-sized tortoise agreed, and the little tortoise left for home to get some money.
A few days later, the big tortoise said to the medium-sized tortoise, ""Let's eat the little tortoise's cake. I'm hungry again.""
""So am I,"" the medium-sized tortoise said, and reached for the cake.
As she did so, the little tortoise shouted from near the door of the restaurant, ""If you touch  my cake, I won't go and get the money!""
, .",D,The three tortoises found they didn't take money with them   _   .,"['when they were ordering the cake' 'after they ate up the cake'
 'before they went into the restaurant' 'after they ordered the cake']","While they were waiting and checking the details of their order, the three tortoises found they didn't take money with them _ .",A,local_detail,medium
middle4360.txt,"Long long ago, there were three tortoises .  They were friends.
One of them was a large tortoise, one was a medium-sized tortoise and the third was a small tortoise.
One day they went into a restaurant and ordered some cakes. While(......) they were waiting for the cakes, they remembered that they didn't bring any money.
""Hey, we forgot to bring money to pay for our cakes,"" the big tortoise said.
""The little tortoise can go home and get it,"" the medium-sized tortoise said. ""He's the youngest, so he should be the one to go.""
The little tortoise wasn't very happy, but he knew he shouldn't argue with his elders, so he said, ""All right, I'll go. But you must promise  not to eat my cake while I'm away.""
The large tortoise and the medium-sized tortoise agreed, and the little tortoise left for home to get some money.
A few days later, the big tortoise said to the medium-sized tortoise, ""Let's eat the little tortoise's cake. I'm hungry again.""
""So am I,"" the medium-sized tortoise said, and reached for the cake.
As she did so, the little tortoise shouted from near the door of the restaurant, ""If you touch  my cake, I won't go and get the money!""
, .",A,The little tortoise   _   .,"[""didn't go very far after a few days"" 'came back very quickly'
 'had some money with him' 'believed in  the other two tortoises']",The little tortoise   _   after a few days.,B,local_detail,medium
middle4360.txt,"Long long ago, there were three tortoises .  They were friends.
One of them was a large tortoise, one was a medium-sized tortoise and the third was a small tortoise.
One day they went into a restaurant and ordered some cakes. While(......) they were waiting for the cakes, they remembered that they didn't bring any money.
""Hey, we forgot to bring money to pay for our cakes,"" the big tortoise said.
""The little tortoise can go home and get it,"" the medium-sized tortoise said. ""He's the youngest, so he should be the one to go.""
The little tortoise wasn't very happy, but he knew he shouldn't argue with his elders, so he said, ""All right, I'll go. But you must promise  not to eat my cake while I'm away.""
The large tortoise and the medium-sized tortoise agreed, and the little tortoise left for home to get some money.
A few days later, the big tortoise said to the medium-sized tortoise, ""Let's eat the little tortoise's cake. I'm hungry again.""
""So am I,"" the medium-sized tortoise said, and reached for the cake.
As she did so, the little tortoise shouted from near the door of the restaurant, ""If you touch  my cake, I won't go and get the money!""
, .",A,The two elders decided to eat the little tortoise's cake because   _  .,"['they felt hungry again' 'they wanted to leave at last'
 'the cake was so nice to eat' 'they were angry with the little tortoise']","After waiting for a long time without getting any new food, the two elders decided to eat the little tortoise's cake because _ .",C,local_detail,medium
middle251.txt,"What does it feel like to break a bone  ? It's different for everyone, but the pain is often sharp  . If the break is small, however, the person may not feel much pain at all. If you think that you or someone else has broken a bone, the most important things to do are to stay calm, make the hurt person comfortable, and call the doctor. Do not move the injured body part since movement could make it worse.
To treat the break, the doctor will need to take an X-ray. This gives the doctor the information he or she needs to set   the bone: to put it back to its normal place. If the bone is large or it is broken in more than one place, the doctor may need to use metal pins   to set it. After the bone has been set, the next step is usually putting on a cast, the special, hard thing that will keep the bone in place for a month or two.
Your bones are excellent at healing themselves. Broken bones will produce many new cells   and tiny blood vessels  . These cover both ends of the broken part, and close up the break until the bone is as whole and strong as before.",C,"When someone breaks his bone, the following should be done except   _  .","['asking the doctor for help' 'comforting the hurt person'
 'moving the injured part' 'staying calm']","While checking the specific condition of the injury, when someone breaks his bone, the following should be done except _ .",A,local_detail,medium
middle2682.txt,"Today is Sunday. Our class meets at seven thirty a.m. at the school gate. We take a bus to Haian Park. The price of the ticket  for each adult  is eighteen yuan, but for each student is half. The park is open from 8 a.m. to 5 p.m. First we play games in the park. And then we have dinner at noon. After that we sit and chat under the trees. At half past three, we go to the Swimming Club. We come back home at about six o'clock in the afternoon because  it is time for all of us to have supper. We are tired  but we are very happy.",C,The price of the ticket for each student is   _  yuan.,['nineteen' 'thirty--six' 'nine' 'eighteen'],"The price of the ticket for each student is   _  yuan, about half the price of an adult ticket.",D,local_detail,medium
middle2375.txt,"Mike was ten years old and he went to the Ashland School. He was very good at football, so he was chosen  by the school team. He always played very well in the matches, and he scored a lot of goals  . One day Mike said to his parents, ""we will play football with the Gum Tree School .Will you come and cheer us on?"" And they agreed to come.
The match was in the park. The Gum Tree School team wore green shirts and blue shorts  , and Mike's team wore white shirts and red shorts. In the first two minutes of the match, Mike ran with the ball and kicked it into the goal. All the Ashland School boys and their families were very excited about it.
After that, Mike scored two goals before half time. Then in the second half of the match he almost scored another goal, but he kicked the ball with his foot lightly , and the goalkeeper caught it easily and threw it out.
After the match, Mike's father said to him, ""You missed a good chance   to score another goal, Mike. Why did you kick it lightly?""
""Because there were tears   in the goalkeeper's eyes,"" Mike answered.",D,What color shirts did Mike's team wear?,['Blue' 'Green' 'Red' 'White'],What color shirts did Mike's team wear in the match against the Gum Tree School team?,B,local_detail,medium
middle2375.txt,"Mike was ten years old and he went to the Ashland School. He was very good at football, so he was chosen  by the school team. He always played very well in the matches, and he scored a lot of goals  . One day Mike said to his parents, ""we will play football with the Gum Tree School .Will you come and cheer us on?"" And they agreed to come.
The match was in the park. The Gum Tree School team wore green shirts and blue shorts  , and Mike's team wore white shirts and red shorts. In the first two minutes of the match, Mike ran with the ball and kicked it into the goal. All the Ashland School boys and their families were very excited about it.
After that, Mike scored two goals before half time. Then in the second half of the match he almost scored another goal, but he kicked the ball with his foot lightly , and the goalkeeper caught it easily and threw it out.
After the match, Mike's father said to him, ""You missed a good chance   to score another goal, Mike. Why did you kick it lightly?""
""Because there were tears   in the goalkeeper's eyes,"" Mike answered.",B,How many goals did Mike score in the match?,['Two' 'Four' 'Three' 'Five'],How many goals did Mike score in the match in total?,C,local_detail,medium
middle7859.txt,"For most people, the word ""fashion"" means ""clothes"". But people may ask the question, ""What clothes are in fashion?"" And they use the word ""fashionable"" in the same way.
""She was wearing a fashionable coat. His shirt was really a fashionable colour. ""
But of course there are fashions in many things, not only in clothes. There are fashions in holidays, in restaurants, in films and books. There are even fashions in school subjects, jobs ... and in languages.
Fashions change as time goes. If you look at pictures of people or things from the past, you will see that fashions have always changed. An English house of 1750 was different from one of 1650. A fashionable man in 1780 looked very different from his grandson in 1860.
Today fashions change very quickly. Some of this is natural. We hear about things much more quickly than in the past. Newspapers, radios, telephones and television send information from one country to another in a few hours.
New fashions mean that people will buy new things, so you see _ .",A,The passage is mainly about  _,"['the changes of fashions' 'the kinds of colours' 'the money in fashion'
 'the differences between houses']","In this passage, what content is mainly shown through the comparison of specific things mentioned?",D,local_detail,medium
middle1211.txt,"Tomorrow is August fourth. It is Peter's grandfather's birthday. It is his 73rd  birthday. Peter and his two sisters, Sally and Tina buy some things for their grandfather this afternoon. Sally buys a nice birthday card. And she writes ""Happy birthday"" on it. Tina buys a blue shirt from a clothes store. It is $29. Peter buys some fruit and a set of books. They are $39 .The name of the books is Harry Potter. His grandfather likes reading a lot. Peter hopes he will like the books.",B,How old is Peter's grandfather?,['70 years old' '73 years old' '74 years old' '75 years old'],How old is Peter's grandfather on his birthday tomorrow?,A,local_detail,medium
middle1211.txt,"Tomorrow is August fourth. It is Peter's grandfather's birthday. It is his 73rd  birthday. Peter and his two sisters, Sally and Tina buy some things for their grandfather this afternoon. Sally buys a nice birthday card. And she writes ""Happy birthday"" on it. Tina buys a blue shirt from a clothes store. It is $29. Peter buys some fruit and a set of books. They are $39 .The name of the books is Harry Potter. His grandfather likes reading a lot. Peter hopes he will like the books.",B,How much is the blue shirt?,"[""It's twenty-nine yuan"" ""It's twenty-nine dollars""
 ""It's thirty-nine yuan"" ""It's thirty-nine dollars""]","How much is the blue shirt in the shop, in total price?",C,local_detail,medium
middle4531.txt,"One day my wife and I went shopping at  the shop. We took the car as we had a lot of things to buy because my brother and his family were going to spend the weekend with us. We stopped the car in front of the shop. An hour later we came back to the car with a lot of things. Then the trouble started. We could not open the car door.
""Oh, dear,"" said my wife, ""What are you going to do?""
""Let's ask that policeman,"" I said. The policeman was very kind and glad to help us. A few minutes later he got the door open. Just at that moment an angry man came up and shouted, ""What are you doing with my car?""
We looked at the number of the car and our faces turned very red.",D,Who opened the car door in the end?,['The husband.' 'The wife.' 'The angry man.' 'The policeman.'],"Which person might someone think opened the car door, if they overlook the detail about the policeman helping?",A,local_detail,medium
middle4531.txt,"One day my wife and I went shopping at  the shop. We took the car as we had a lot of things to buy because my brother and his family were going to spend the weekend with us. We stopped the car in front of the shop. An hour later we came back to the car with a lot of things. Then the trouble started. We could not open the car door.
""Oh, dear,"" said my wife, ""What are you going to do?""
""Let's ask that policeman,"" I said. The policeman was very kind and glad to help us. A few minutes later he got the door open. Just at that moment an angry man came up and shouted, ""What are you doing with my car?""
We looked at the number of the car and our faces turned very red.",A,The man was very angry   _  .,"['to see someone had opened his car door'
 'to see the policeman standing by the car'
 'because he came to the car a bit late'
 ""because he couldn't open the car door either""]","When he returned to his vehicle parked in front of the shop with his own shopping items, the man was very angry _ .",D,local_detail,medium
middle4531.txt,"One day my wife and I went shopping at  the shop. We took the car as we had a lot of things to buy because my brother and his family were going to spend the weekend with us. We stopped the car in front of the shop. An hour later we came back to the car with a lot of things. Then the trouble started. We could not open the car door.
""Oh, dear,"" said my wife, ""What are you going to do?""
""Let's ask that policeman,"" I said. The policeman was very kind and glad to help us. A few minutes later he got the door open. Just at that moment an angry man came up and shouted, ""What are you doing with my car?""
We looked at the number of the car and our faces turned very red.",D,They didn't know it was the wrong car until they looked at   _  .,"['the colour of the car' 'the owner of the car' 'the things in the car'
 'the number of the car']","After returning to the parking spot with their purchased items, they didn't know it was the wrong car until they looked at _ .",C,local_detail,medium
middle6703.txt,"""Make-A-Wish"" is one of the world's most well-known charities . It makes wishes come true for children who have serious illnesses. It gives them hope and joy and helps them forget about their health problems and have fun.
It all started in 1980 in Phoenix,Arizona.Christopher was a 7-year-old boy who was very sick. He always dreamed of becoming a police officer.Tommy Austin and Ron Cox,two police officers, made his wish come true. They gave Cristopher a tour of the city  in a police helicopter( )and made a real police uniform for him.
There are four kinds of wishes children usually have:
I wish to go. Children ueually want to travel or go to a concert ,a game or a park.
I wish to meet. Children sometimes want to meet their favourite actors,singers or players.
I wish to be. Some children wish to become actors,singers or police officers.
I wish to have. They often want to have a computer, a game, a bike or many other things.
Let's hope more wishes will come true in the future.People who work in the charity always try for the best.Almost 25,000 volunteers help,work or give money. Will you be one of them?",B,What did the two police officers do for Christopher?,"['They gave him a computer.' 'They gave him a tour of the city .'
 'They took him to a concert.' 'They took him to the hospital.']",What did the two police officers do for Christopher to make his wish come true?,A,local_detail,medium
middle3256.txt,"Walking is a popular form of exercise. It is an easy activity and offers a good way to improve physical fitness. Walking also gives many of the same benefits as other kinds of exercise.
Regular, brisk walks help a person's body work better. Walking builds a stronger heart and lungs. Walking also seems to help protect the heart from heart disease. The lungs work better because they take in and use oxygen more effectively. Walking can help in weight control, too. A quick fifteen-minute walk burns as many calories as jogging the same distance in half the time. Walking causes very injuries, so there is also a lower ""dropout"" rate among walkers than among runners.
People are more likely to continue a walking program. This gives a better chance for success. Walking offers some mental benefits, too. It seems to make people feel better. Many walkers say they sleep better at night when they take regular walks. Others say they have a better attitude towards life. Walking offers many of the same physical and mental benefits as other forms of exercise, but walking offers some special advantages, too. Almost everyone can walk. There are no special lessons or training. To become a real walker, a person only needs to walk faster, farther, and more often.
People can walk almost anywhere. There are no special playing fields or courts for walking. Sidewalks, streets, parks, fields, and malls are excellent places for walking. People can walk almost anytime. A person doesn't need a team or a partner for walking. There is no ""season"" for walking. Most walkers walk in all kinds of weather.
Walking doesn't cost anything. There are no special fees for walking. Good walking shoes and comfortable clothes are the only equipment that a walker needs.
Walking offers a form of exercise within the reach of nearly everyone. With a little time and effort, people can rediscover a valuable form of exercise and improve their fitness.",D,"When you start walking, you should prepare   _  .","['a good bag' 'a hat and gloves' 'some food and drinks'
 'walking shoes and comfortable clothes']","When you start walking, you should prepare   _   before you go out.",C,local_detail,medium
